縣市,行政區,BUILD,平均單價元平方公尺,交易筆數
新北市,瑞芳區,中古屋,20852.62,8
新北市,石門區,中古屋,15884.0,1
新北市,萬里區,中古屋,25299.42,26
新北市,蘆洲區,中古屋,85359.71,596
新北市,蘆洲區,新成屋,111557.21,71
新北市,金山區,中古屋,34473.0,17
新北市,金山區,新成屋,53396.71,7
新北市,鶯歌區,中古屋,39449.98,190
新北市,鶯歌區,新成屋,48263.86,37
新竹市,新竹市,中古屋,37501.7,1205
新竹市,新竹市,新成屋,53858.1,610
新竹縣,北埔鄉,中古屋,4909.0,1
新竹縣,寶山鄉,中古屋,23334.94,31
新竹縣,峨眉鄉,中古屋,15407.0,1
新竹縣,新埔鎮,中古屋,25670.0,5
新竹縣,新豐鄉,中古屋,30399.32,50
新竹縣,新豐鄉,新成屋,46027.92,13
新竹縣,橫山鄉,中古屋,40945.0,1
新竹縣,湖口鄉,中古屋,33355.87,38
新竹縣,湖口鄉,新成屋,36781.0,8
新竹縣,竹北市,中古屋,42538.18,536
新竹縣,竹北市,新成屋,54419.79,529
新竹縣,竹東鎮,中古屋,24575.7,331
新竹縣,竹東鎮,新成屋,39040.36,47
新竹縣,芎林鄉,中古屋,23405.89,9
新竹縣,關西鎮,中古屋,16447.27,11
新竹縣,關西鎮,新成屋,32805.33,3
桃園市,中壢區,中古屋,35233.67,2067
桃園市,中壢區,新成屋,59155.74,575
桃園市,八德區,中古屋,33129.17,450
桃園市,八德區,新成屋,40498.22,196
桃園市,大園區,中古屋,31243.27,67
桃園市,大園區,新成屋,52021.81,32
桃園市,大溪區,中古屋,28474.84,141
桃園市,大溪區,新成屋,46506.07,14
桃園市,平鎮區,中古屋,32617.24,586
桃園市,平鎮區,新成屋,42640.32,99
桃園市,新屋區,中古屋,22337.36,11
桃園市,新屋區,新成屋,36416.5,4
桃園市,桃園區,中古屋,41046.09,2840
桃園市,桃園區,新成屋,52238.09,387
桃園市,楊梅區,中古屋,24063.37,562
桃園市,楊梅區,新成屋,37453.16,195
桃園市,蘆竹區,中古屋,44913.71,961
桃園市,蘆竹區,新成屋,60478.63,339
桃園市,觀音區,中古屋,22666.25,60
桃園市,觀音區,新成屋,38381.55,11
桃園市,龍潭區,中古屋,23260.07,229
桃園市,龍潭區,新成屋,36084.0,21
桃園市,龜山區,中古屋,43670.5,467
桃園市,龜山區,新成屋,52314.29,86
澎湖縣,馬公市,中古屋,28137.68,28
花蓮縣,光復鄉,中古屋,18684.0,1
花蓮縣,光復鄉,新成屋,27581.0,1
花蓮縣,吉安鄉,中古屋,26795.37,109
花蓮縣,吉安鄉,新成屋,38318.0,10
花蓮縣,壽豐鄉,中古屋,11596.57,35
花蓮縣,新城鄉,中古屋,17301.62,21
花蓮縣,玉里鎮,中古屋,19288.38,13
花蓮縣,瑞穗鄉,中古屋,17775.0,2
花蓮縣,花蓮市,中古屋,22225.26,582
花蓮縣,花蓮市,新成屋,37655.82,51
花蓮縣,鳳林鎮,中古屋,14049.5,2
苗栗縣,三灣鄉,中古屋,15006.0,1
苗栗縣,公館鄉,中古屋,28077.4,15
苗栗縣,公館鄉,新成屋,33705.0,1
苗栗縣,卓蘭鎮,中古屋,47679.5,2
苗栗縣,大湖鄉,中古屋,19095.0,1
苗栗縣,大湖鄉,新成屋,32284.0,1
苗栗縣,後龍鎮,中古屋,27440.0,5
苗栗縣,竹南鎮,中古屋,28239.07,109
苗栗縣,竹南鎮,新成屋,46572.63,27
苗栗縣,苑裡鎮,中古屋,22181.4,5
苗栗縣,苑裡鎮,新成屋,81.0,1
苗栗縣,苗栗市,中古屋,24634.58,126
苗栗縣,苗栗市,新成屋,37973.22,18
苗栗縣,通霄鎮,中古屋,19966.25,4
苗栗縣,造橋鄉,中古屋,22641.67,6
苗栗縣,頭份市,中古屋,25567.98,182
苗栗縣,頭份市,新成屋,43265.71,45
苗栗縣,頭屋鄉,中古屋,45971.5,2
金門縣,金城鎮,中古屋,81943.0,5
金門縣,金城鎮,新成屋,53408.0,2
金門縣,金寧鄉,中古屋,41111.0,1
金門縣,金寧鄉,新成屋,35951.5,4
金門縣,金沙鎮,中古屋,32000.0,2
金門縣,金湖鎮,中古屋,26930.29,7
金門縣,金湖鎮,新成屋,55536.0,4
雲林縣,二崙鄉,中古屋,14340.5,2
雲林縣,二崙鄉,新成屋,25856.0,1
雲林縣,北港鎮,中古屋,21523.9,20
雲林縣,古坑鄉,中古屋,15346.0,5
雲林縣,台西鄉,中古屋,19042.33,3
雲林縣,四湖鄉,新成屋,24663.0,2
雲林縣,土庫鎮,中古屋,17156.0,3
雲林縣,斗六市,中古屋,24993.11,162
雲林縣,斗六市,新成屋,39633.65,43
雲林縣,斗南鎮,中古屋,10257.91,23
雲林縣,斗南鎮,新成屋,19615.0,1
雲林縣,東勢鄉,中古屋,11436.0,1
雲林縣,林內鄉,中古屋,12634.67,6
雲林縣,莿桐鄉,中古屋,18076.88,8
雲林縣,莿桐鄉,新成屋,24501.0,1
雲林縣,虎尾鎮,中古屋,24263.5,98
雲林縣,虎尾鎮,新成屋,39985.5,22
雲林縣,褒忠鄉,新成屋,30047.0,2
雲林縣,西螺鎮,中古屋,22798.12,17
雲林縣,西螺鎮,新成屋,23076.5,2
雲林縣,麥寮鄉,中古屋,19940.62,8
高雄市,三民區,中古屋,32982.92,1082
高雄市,三民區,新成屋,52058.89,72
高雄市,仁武區,中古屋,32112.66,170
高雄市,仁武區,新成屋,53963.88,58
高雄市,前金區,中古屋,43562.68,60
高雄市,前金區,新成屋,75859.75,4
高雄市,前鎮區,中古屋,31923.87,364
高雄市,前鎮區,新成屋,53331.6,55
高雄市,大寮區,中古屋,17071.69,240
高雄市,大寮區,新成屋,65261.33,3
高雄市,大樹區,中古屋,20385.09,32
高雄市,大樹區,新成屋,70252.0,2
高雄市,大社區,中古屋,21961.76,55
高雄市,大社區,新成屋,32099.0,1
高雄市,小港區,中古屋,23405.14,240
高雄市,小港區,新成屋,49642.65,17
高雄市,岡山區,中古屋,21967.19,228
高雄市,岡山區,新成屋,30437.78,9
高雄市,左營區,中古屋,36243.99,896
高雄市,左營區,新成屋,44429.16,408
高雄市,彌陀區,中古屋,23668.2,5
高雄市,新興區,中古屋,38349.75,4
高雄市,新興區,新成屋,61241.0,2
高雄市,旗山區,中古屋,18701.22,23
高雄市,旗津區,中古屋,35024.83,6
高雄市,林園區,中古屋,16132.41,58
高雄市,林園區,新成屋,38402.0,1
高雄市,梓官區,中古屋,22675.29,21
高雄市,楠梓區,中古屋,27030.32,505
高雄市,楠梓區,新成屋,40940.18,196
高雄市,橋頭區,中古屋,18673.19,32
高雄市,橋頭區,新成屋,32573.78,9
高雄市,永安區,中古屋,12758.5,6
高雄市,湖內區,中古屋,12763.32,31
高雄市,湖內區,新成屋,39356.25,8
高雄市,燕巢區,中古屋,25754.43,7
高雄市,甲仙區,中古屋,13321.0,1
高雄市,美濃區,中古屋,21215.17,6
高雄市,美濃區,新成屋,34119.5,2
高雄市,苓雅區,中古屋,34994.72,284
高雄市,苓雅區,新成屋,74933.21,42
高雄市,茄萣區,中古屋,12505.08,12
高雄市,茄萣區,新成屋,33373.3,10
高雄市,路竹區,中古屋,22863.08,25
高雄市,路竹區,新成屋,30944.83,6
高雄市,阿蓮區,中古屋,16187.08,12
高雄市,鳥松區,中古屋,28743.08,134
高雄市,鳥松區,新成屋,71262.93,15
高雄市,鳳山區,中古屋,28861.2,910
高雄市,鳳山區,新成屋,45519.48,353
高雄市,鹽埕區,中古屋,24358.06,51
高雄市,鼓山區,中古屋,44178.51,520
高雄市,鼓山區,新成屋,59773.08,162
